Date,Gender,Annual Income,Dealer_Name,Company,Model,Engine,Transmission,Color,Price ($),Body Style,Dealer_Region,Year,Month,Month_Year,income_valid
2023-06-11,Male,910000,Hatfield Volkswagen,Ford,Expedition,DoubleÂ Overhead Camshaft,Auto,Black,41001,SUV,Scottsdale,2023,6,2023-06,True
2023-06-11,Male,485000,Iceberg Rentals,Dodge,Durango,Overhead Camshaft,Manual,Pale White,31001,SUV,Austin,2023,6,2023-06,True
2023-06-11,Male,13500,McKinney Dodge Chrysler Jeep,Mitsubishi,Diamante,Overhead Camshaft,Manual,Pale White,12001,Hatchback,Middletown,2023,6,2023-06,False
2023-06-11,Female,380000,Motor Vehicle Branch Office,Chevrolet,Corvette,DoubleÂ Overhead Camshaft,Auto,Pale White,25001,SUV,Aurora,2023,6,2023-06,True
2023-06-11,Male,1090000,Classic Chevy,Dodge,Caravan,DoubleÂ Overhead Camshaft,Auto,Pale White,19000,Hardtop,Scottsdale,2023,6,2023-06,True
2023-06-12,Male,1130000,C & M Motors Inc,Pontiac,Sunfire,DoubleÂ Overhead Camshaft,Auto,Black,18001,Sedan,Aurora,2023,6,2023-06,True
2023-06-12,Male,1290000,Rabun Used Car Sales,Buick,Century,DoubleÂ Overhead Camshaft,Auto,Pale White,17000,Hardtop,Scottsdale,2023,6,2023-06,True
2023-06-12,Male,970000,Chrysler of Tri-Cities,Porsche,Boxter,Overhead Camshaft,Manual,Pale White,24001,SUV,Pasco,2023,6,2023-06,True
2023-06-12,Male,1020000,U-Haul CO,Dodge,Ram Pickup,Overhead Camshaft,Manual,Pale White,25000,Hardtop,Austin,2023,6,2023-06,True
2023-06-12,Male,700000,Classic Chevy,Honda,CR-V,DoubleÂ Overhead Camshaft,Auto,Black,31001,SUV,Scottsdale,2023,6,2023-06,True
2023-06-12,Male,1100000,Clay Johnson Auto Sales,Audi,A6,Overhead Camshaft,Manual,Pale White,13001,SUV,Austin,2023,6,2023-06,True
2023-06-12,Female,750000,Diehl Motor CO Inc,Chrysler,LHS,DoubleÂ Overhead Camshaft,Auto,Black,17001,Hatchback,Middletown,2023,6,2023-06,True
2023-06-12,Male,1387000,Enterprise Rent A Car,Oldsmobile,Cutlass,DoubleÂ Overhead Camshaft,Auto,Pale White,15701,Sedan,Aurora,2023,6,2023-06,True
2023-06-12,Female,575500,Gartner Buick Hyundai Saab,Chevrolet,Metro,DoubleÂ Overhead Camshaft,Auto,Black,31501,Passenger,Greenville,2023,6,2023-06,True
2023-06-12,Male,13500,Hatfield Volkswagen,Acura,RL,Overhead Camshaft,Manual,Pale White,34001,SUV,Pasco,2023,6,2023-06,False
2023-06-12,Male,707000,Star Enterprises Inc,Nissan,Pathfinder,DoubleÂ Overhead Camshaft,Auto,Pale White,31000,Hardtop,Pasco,2023,6,2023-06,True
2023-06-12,Female,800000,McKinney Dodge Chrysler Jeep,Volvo,C70,Overhead Camshaft,Manual,Black,17001,Hatchback,Scottsdale,2023,6,2023-06,True
2023-06-12,Male,1004000,Motor Vehicle Branch Office,Lincoln,Town car,DoubleÂ Overhead Camshaft,Auto,Pale White,18401,Hatchback,Austin,2023,6,2023-06,True
2023-06-12,Male,13500,Nebo Chevrolet,Mitsubishi,Galant,DoubleÂ Overhead Camshaft,Auto,Pale White,36001,Passenger,Middletown,2023,6,2023-06,False
2023-06-12,Female,795000,New Castle Ford Lincoln Mercury,Mitsubishi,Montero,Overhead Camshaft,Manual,Black,16001,SUV,Aurora,2023,6,2023-06,True
2023-06-12,Male,963000,Pars Auto Sales,Volkswagen,GTI,DoubleÂ Overhead Camshaft,Auto,Pale White,25001,SUV,Greenville,2023,6,2023-06,True
2023-06-12,Male,13500,Pitre Buick-Pontiac-Gmc of Scottsdale,Pontiac,Grand Prix,DoubleÂ Overhead Camshaft,Auto,Pale White,69001,Passenger,Pasco,2023,6,2023-06,False
2023-06-12,Female,650000,Progressive Shippers Cooperative Association No,Nissan,Frontier,Overhead Camshaft,Manual,Black,53001,Hatchback,Janesville,2023,6,2023-06,True
2023-06-12,Male,1740000,Rabun Used Car Sales,Chevrolet,Impala,Overhead Camshaft,Manual,Pale White,22001,Hatchback,Scottsdale,2023,6,2023-06,True
2023-06-12,Female,550000,Race Car Help,Saturn,LW,DoubleÂ Overhead Camshaft,Auto,Pale White,18001,Hatchback,Austin,2023,6,2023-06,True
2023-06-12,Male,3025000,Ryder Truck Rental and Leasing,Oldsmobile,Silhouette,Overhead Camshaft,Manual,Pale White,14501,Sedan,Middletown,2023,6,2023-06,True
2023-06-12,Male,2300000,Saab-Belle Dodge,Saab,3-Sep,DoubleÂ Overhead Camshaft,Auto,Pale White,69001,Sedan,Aurora,2023,6,2023-06,True
2023-06-12,Female,1290000,Scrivener Performance Engineering,Volvo,S40,DoubleÂ Overhead Camshaft,Auto,Black,17001,Sedan,Greenville,2023,6,2023-06,True
2023-06-12,Male,3100000,Star Enterprises Inc,Volkswagen,Passat,DoubleÂ Overhead Camshaft,Auto,Pale White,13001,Hatchback,Pasco,2023,6,2023-06,True
2023-06-12,Male,706500,Suburban Ford,Dodge,Viper,DoubleÂ Overhead Camshaft,Auto,Pale White,23501,SUV,Janesville,2023,6,2023-06,True
2023-06-12,Male,820000,Tri-State Mack Inc,Jeep,Wrangler,DoubleÂ Overhead Camshaft,Auto,Pale White,13001,Hatchback,Scottsdale,2023,6,2023-06,True
2023-06-12,Male,590000,Pitre Buick-Pontiac-Gmc of Scottsdale,Oldsmobile,Cutlass,Overhead Camshaft,Manual,Pale White,41000,Sedan,Pasco,2023,6,2023-06,True
2023-06-12,Male,506000,Progressive Shippers Cooperative Association No,BMW,528i,Overhead Camshaft,Manual,Pale White,14000,SUV,Janesville,2023,6,2023-06,True
2023-06-12,Female,821000,Diehl Motor CO Inc,Dodge,Ram Pickup,DoubleÂ Overhead Camshaft,Auto,Pale White,39001,Hardtop,Middletown,2023,6,2023-06,True
2023-06-12,Male,2550000,Race Car Help,Lincoln,Continental,Overhead Camshaft,Manual,Black,42000,Passenger,Austin,2023,6,2023-06,True
2023-06-12,Male,341000,Ryder Truck Rental and Leasing,Plymouth,Voyager,Overhead Camshaft,Manual,Pale White,20000,Passenger,Middletown,2023,6,2023-06,True
2023-06-12,Male,901000,Saab-Belle Dodge,Hyundai,Sonata,Overhead Camshaft,Manual,Pale White,21000,SUV,Aurora,2023,6,2023-06,True
2023-06-12,Female,740000,Scrivener Performance Engineering,Oldsmobile,Cutlass,DoubleÂ Overhead Camshaft,Auto,Pale White,46000,Sedan,Greenville,2023,6,2023-06,True
2023-06-12,Male,1201000,Star Enterprises Inc,Chrysler,LHS,Overhead Camshaft,Manual,Black,51100,Hatchback,Pasco,2023,6,2023-06,True
2023-06-12,Male,720000,Suburban Ford,Audi,A6,Overhead Camshaft,Manual,Pale White,13000,SUV,Janesville,2023,6,2023-06,True
2023-06-12,Male,880000,Tri-State Mack Inc,Chrysler,Sebring Coupe,Overhead Camshaft,Manual,Pale White,21000,Sedan,Scottsdale,2023,6,2023-06,True
2023-06-12,Male,730000,U-Haul CO,Ford,Mustang,DoubleÂ Overhead Camshaft,Auto,Pale White,31000,Hatchback,Austin,2023,6,2023-06,True
2023-06-12,Male,440000,Progressive Shippers Cooperative Association No,Volkswagen,Passat,Overhead Camshaft,Manual,Pale White,12000,Hatchback,Janesville,2023,6,2023-06,True
2023-06-12,Male,750000,Rabun Used Car Sales,Chrysler,LHS,DoubleÂ Overhead Camshaft,Auto,Black,26000,Hatchback,Scottsdale,2023,6,2023-06,True
2023-06-12,Male,1460000,Race Car Help,Lexus,LX470,DoubleÂ Overhead Camshaft,Auto,Black,22000,SUV,Austin,2023,6,2023-06,True
2023-06-12,Male,1726000,Ryder Truck Rental and Leasing,Mitsubishi,3000GT,DoubleÂ Overhead Camshaft,Auto,Pale White,19600,Sedan,Middletown,2023,6,2023-06,True
2023-06-12,Male,2300000,Saab-Belle Dodge,Ford,Taurus,Overhead Camshaft,Manual,Black,43000,SUV,Aurora,2023,6,2023-06,True
2023-06-12,Female,692500,Scrivener Performance Engineering,Chrysler,300M,DoubleÂ Overhead Camshaft,Auto,Pale White,16500,SUV,Greenville,2023,6,2023-06,True
2023-06-12,Male,516000,Clay Johnson Auto Sales,Mercedes-B,SL-Class,Overhead Camshaft,Manual,Pale White,17001,Hardtop,Austin,2023,6,2023-06,True
2023-06-12,Male,13500,Suburban Ford,Saturn,SW,DoubleÂ Overhead Camshaft,Auto,Pale White,25000,Passenger,Janesville,2023,6,2023-06,False
2023-06-12,Male,13500,Tri-State Mack Inc,Chevrolet,Cavalier,Overhead Camshaft,Manual,Pale White,20000,SUV,Scottsdale,2023,6,2023-06,False
2023-06-12,Male,1920000,U-Haul CO,Acura,TL,DoubleÂ Overhead Camshaft,Auto,Pale White,24000,Hatchback,Austin,2023,6,2023-06,True
2023-06-12,Male,1575000,Buddy Storbeck's Diesel Service Inc,Mitsubishi,Diamante,Overhead Camshaft,Manual,Black,22500,Hatchback,Middletown,2023,6,2023-06,True
2023-06-12,Female,940000,C & M Motors Inc,Jeep,Cherokee,DoubleÂ Overhead Camshaft,Auto,Pale White,14000,Sedan,Aurora,2023,6,2023-06,True
2023-06-12,Male,13500,Capitol KIA,Ford,Explorer,DoubleÂ Overhead Camshaft,Auto,Pale White,41000,Hatchback,Greenville,2023,6,2023-06,False
2023-06-12,Male,1362000,Chrysler of Tri-Cities,Chevrolet,Cavalier,Overhead Camshaft,Manual,Pale White,20200,SUV,Pasco,2023,6,2023-06,True
2023-06-12,Female,950000,Chrysler Plymouth,Ford,Windstar,DoubleÂ Overhead Camshaft,Auto,Pale White,19000,Sedan,Janesville,2023,6,2023-06,True
2023-06-12,Male,365000,Scrivener Performance Engineering,Oldsmobile,Aurora,DoubleÂ Overhead Camshaft,Auto,Pale White,24000,Passenger,Greenville,2023,6,2023-06,True
2023-06-12,Male,580000,Star Enterprises Inc,Lexus,LS400,Overhead Camshaft,Manual,Pale White,54000,Sedan,Pasco,2023,6,2023-06,True
2023-06-12,Male,500000,Diehl Motor CO Inc,Ford,Focus,Overhead Camshaft,Manual,Black,49000,Hardtop,Middletown,2023,6,2023-06,True
2023-06-12,Male,1300000,Tri-State Mack Inc,Porsche,Boxter,Overhead Camshaft,Manual,Pale White,14000,SUV,Scottsdale,2023,6,2023-06,True
2023-06-12,Male,13500,U-Haul CO,Acura,RL,DoubleÂ Overhead Camshaft,Auto,Black,24000,SUV,Austin,2023,6,2023-06,False
2023-06-12,Male,13500,Buddy Storbeck's Diesel Service Inc,Hyundai,Elantra,Overhead Camshaft,Manual,Pale White,22000,Sedan,Middletown,2023,6,2023-06,False
2023-06-12,Male,575000,C & M Motors Inc,Mercedes-B,S-Class,Overhead Camshaft,Manual,Pale White,21000,SUV,Aurora,2023,6,2023-06,True
2023-06-12,Male,13500,Capitol KIA,Volkswagen,Passat,DoubleÂ Overhead Camshaft,Auto,Pale White,13001,Hatchback,Greenville,2023,6,2023-06,False
2023-06-12,Female,600000,Gartner Buick Hyundai Saab,Toyota,Tacoma,DoubleÂ Overhead Camshaft,Auto,Pale White,53000,Hardtop,Greenville,2023,6,2023-06,True
2023-06-12,Male,970000,Rabun Used Car Sales,Chevrolet,Prizm,DoubleÂ Overhead Camshaft,Auto,Pale White,25000,Hardtop,Austin,2023,6,2023-06,True
2023-06-12,Female,2640000,Rabun Used Car Sales,Ford,Ranger,Overhead Camshaft,Manual,Black,18000,Hardtop,Austin,2023,6,2023-06,True
2023-06-12,Male,440000,Clay Johnson Auto Sales,Hyundai,Sonata,Overhead Camshaft,Manual,Pale White,21001,SUV,Austin,2023,6,2023-06,True
2023-06-12,Male,1000000,Diehl Motor CO Inc,Dodge,Durango,DoubleÂ Overhead Camshaft,Auto,Pale White,10001,SUV,Middletown,2023,6,2023-06,True
2023-06-12,Female,13500,Chrysler Plymouth,Honda,Passport,Overhead Camshaft,Manual,Black,22000,Hardtop,Janesville,2023,6,2023-06,False
2023-06-12,Female,680000,Gartner Buick Hyundai Saab,Dodge,Ram Van,DoubleÂ Overhead Camshaft,Auto,Black,60001,Hatchback,Greenville,2023,6,2023-06,True
2023-06-12,Male,13500,Hatfield Volkswagen,Oldsmobile,Aurora,DoubleÂ Overhead Camshaft,Auto,Pale White,24001,Passenger,Pasco,2023,6,2023-06,False
2023-06-12,Male,1741000,Iceberg Rentals,Chevrolet,Corvette,DoubleÂ Overhead Camshaft,Auto,Pale White,46101,SUV,Janesville,2023,6,2023-06,True
2023-06-12,Female,13500,McKinney Dodge Chrysler Jeep,Saab,3-Sep,DoubleÂ Overhead Camshaft,Auto,Black,23001,Sedan,Scottsdale,2023,6,2023-06,False
2023-06-12,Male,2325000,Motor Vehicle Branch Office,Toyota,RAV4,Overhead Camshaft,Manual,Pale White,22501,Hatchback,Austin,2023,6,2023-06,True
2023-06-12,Male,545000,Nebo Chevrolet,Mercury,Cougar,Overhead Camshaft,Manual,Pale White,22001,Hatchback,Middletown,2023,6,2023-06,True
2023-06-12,Male,655000,New Castle Ford Lincoln Mercury,Lincoln,Town car,Overhead Camshaft,Manual,Black,17001,Hatchback,Aurora,2023,6,2023-06,True
2023-06-12,Male,2920000,Pars Auto Sales,Saturn,LS,DoubleÂ Overhead Camshaft,Auto,Pale White,51001,Sedan,Greenville,2023,6,2023-06,True
2023-06-12,Male,488000,Pitre Buick-Pontiac-Gmc of Scottsdale,Lexus,GS400,DoubleÂ Overhead Camshaft,Auto,Pale White,25001,Hatchback,Pasco,2023,6,2023-06,True
2023-06-12,Male,13500,Progressive Shippers Cooperative Association No,Honda,CR-V,DoubleÂ Overhead Camshaft,Auto,Pale White,39001,SUV,Janesville,2023,6,2023-06,False
2023-06-12,Male,1510000,Rabun Used Car Sales,Lincoln,Continental,Overhead Camshaft,Manual,Pale White,20001,Passenger,Scottsdale,2023,6,2023-06,True
2023-06-12,Male,13500,Race Car Help,Honda,Accord,Overhead Camshaft,Manual,Black,43001,Sedan,Austin,2023,6,2023-06,False
2023-06-12,Female,370000,Suburban Ford,Volkswagen,Jetta,DoubleÂ Overhead Camshaft,Auto,Pale White,69001,Passenger,Janesville,2023,6,2023-06,True
2023-06-12,Female,1151000,Tri-State Mack Inc,Jeep,Grand Cherokee,Overhead Camshaft,Manual,Pale White,15101,SUV,Scottsdale,2023,6,2023-06,True
2023-06-12,Female,370000,U-Haul CO,Cadillac,Eldorado,DoubleÂ Overhead Camshaft,Auto,Black,60001,Passenger,Austin,2023,6,2023-06,True
2023-06-12,Female,580000,Buddy Storbeck's Diesel Service Inc,Volvo,C70,DoubleÂ Overhead Camshaft,Auto,Black,18001,Hatchback,Middletown,2023,6,2023-06,True
2023-06-12,Female,13500,C & M Motors Inc,Buick,Park Avenue,Overhead Camshaft,Manual,Black,29001,Hatchback,Aurora,2023,6,2023-06,False
2023-06-12,Male,847000,Capitol KIA,Acura,RL,Overhead Camshaft,Manual,Pale White,17001,SUV,Greenville,2023,6,2023-06,True
2023-06-12,Male,1690000,U-Haul CO,Ford,Focus,Overhead Camshaft,Manual,Black,49000,Hardtop,Austin,2023,6,2023-06,True
2023-06-12,Male,405000,Gartner Buick Hyundai Saab,Subaru,Forester,DoubleÂ Overhead Camshaft,Auto,Black,22000,Hardtop,Greenville,2023,6,2023-06,True
2023-06-12,Female,620000,Classic Chevy,Volvo,S80,Overhead Camshaft,Manual,Pale White,21000,Sedan,Scottsdale,2023,6,2023-06,True
2023-06-12,Male,420000,Hatfield Volkswagen,Volvo,S70,Overhead Camshaft,Manual,Black,22000,Hardtop,Pasco,2023,6,2023-06,True
2023-06-12,Male,13500,Iceberg Rentals,Saturn,SC,DoubleÂ Overhead Camshaft,Auto,Black,33000,Hardtop,Janesville,2023,6,2023-06,False
2023-06-12,Male,1072000,Enterprise Rent A Car,Plymouth,Voyager,Overhead Camshaft,Manual,Black,75200,Passenger,Aurora,2023,6,2023-06,True
2023-06-12,Female,1210000,Nebo Chevrolet,Toyota,Tacoma,DoubleÂ Overhead Camshaft,Auto,Pale White,53000,Hardtop,Middletown,2023,6,2023-06,True
2023-06-12,Male,428000,Pitre Buick-Pontiac-Gmc of Scottsdale,Volkswagen,Golf,DoubleÂ Overhead Camshaft,Auto,Pale White,35000,Hardtop,Pasco,2023,6,2023-06,True
2023-06-12,Male,470000,Iceberg Rentals,Mitsubishi,Diamante,DoubleÂ Overhead Camshaft,Auto,Black,17000,Hatchback,Janesville,2023,6,2023-06,True
2023-06-12,Male,510000,McKinney Dodge Chrysler Jeep,Audi,A6,DoubleÂ Overhead Camshaft,Auto,Pale White,42000,SUV,Scottsdale,2023,6,2023-06,True
2023-06-12,Female,440000,Motor Vehicle Branch Office,Chevrolet,Lumina,Overhead Camshaft,Manual,Black,10000,Passenger,Austin,2023,6,2023-06,True
2023-06-12,Female,13500,Nebo Chevrolet,BMW,328i,DoubleÂ Overhead Camshaft,Auto,Black,16001,Sedan,Middletown,2023,6,2023-06,False
2023-06-12,Female,460000,New Castle Ford Lincoln Mercury,Acura,RL,Overhead Camshaft,Manual,Pale White,34001,SUV,Aurora,2023,6,2023-06,True
2023-06-12,Male,865000,Pars Auto Sales,Chevrolet,Lumina,Overhead Camshaft,Manual,Pale White,12000,Passenger,Greenville,2023,6,2023-06,True
2023-06-12,Male,488000,Pitre Buick-Pontiac-Gmc of Scottsdale,Mercedes-B,CL500,Overhead Camshaft,Manual,Pale White,22000,SUV,Pasco,2023,6,2023-06,True
2023-06-12,Male,940000,Progressive Shippers Cooperative Association No,Buick,Park Avenue,Overhead Camshaft,Manual,Pale White,45000,Hatchback,Janesville,2023,6,2023-06,True
2023-06-12,Male,570000,Rabun Used Car Sales,Volvo,S80,Overhead Camshaft,Manual,Pale White,21000,Sedan,Scottsdale,2023,6,2023-06,True
2023-06-12,Male,13500,Race Car Help,Ford,Expedition,Overhead Camshaft,Manual,Pale White,14000,SUV,Austin,2023,6,2023-06,False
2023-06-12,Male,13500,Ryder Truck Rental and Leasing,Ford,Mustang,DoubleÂ Overhead Camshaft,Auto,Pale White,31000,Hatchback,Middletown,2023,6,2023-06,False
2023-06-12,Female,600000,Rabun Used Car Sales,Mitsubishi,Montero Sport,DoubleÂ Overhead Camshaft,Auto,Pale White,39000,Hardtop,Austin,2023,6,2023-06,True
2023-06-12,Male,600000,Enterprise Rent A Car,Dodge,Ram Pickup,Overhead Camshaft,Manual,Pale White,20000,Hardtop,Aurora,2023,6,2023-06,True
2023-06-12,Male,692000,Hatfield Volkswagen,Mitsubishi,Montero Sport,DoubleÂ Overhead Camshaft,Auto,Black,45000,Hardtop,Pasco,2023,6,2023-06,True
2023-06-12,Male,13500,U-Haul CO,Buick,LeSabre,Overhead Camshaft,Manual,Black,20000,Sedan,Scottsdale,2023,6,2023-06,False
2023-06-12,Male,475000,Buddy Storbeck's Diesel Service Inc,Audi,A6,Overhead Camshaft,Manual,Pale White,24000,SUV,Austin,2023,6,2023-06,True
2023-06-12,Female,13500,C & M Motors Inc,Honda,CR-V,DoubleÂ Overhead Camshaft,Auto,Black,31000,SUV,Middletown,2023,6,2023-06,False
2023-06-12,Female,738000,Capitol KIA,Chrysler,LHS,DoubleÂ Overhead Camshaft,Auto,Pale White,20000,Hatchback,Aurora,2023,6,2023-06,True
2023-06-12,Female,355000,Chrysler of Tri-Cities,Saturn,LW,DoubleÂ Overhead Camshaft,Auto,Pale White,18000,Hatchback,Greenville,2023,6,2023-06,True
2023-06-12,Female,590000,Chrysler Plymouth,Nissan,Frontier,Overhead Camshaft,Manual,Black,53000,Hatchback,Pasco,2023,6,2023-06,True
2023-06-12,Male,1700000,Rabun Used Car Sales,Infiniti,I30,DoubleÂ Overhead Camshaft,Auto,Black,21000,Hardtop,Scottsdale,2023,6,2023-06,True
2023-06-12,Male,1080000,Race Car Help,Subaru,Forester,Overhead Camshaft,Manual,Pale White,17000,Hardtop,Austin,2023,6,2023-06,True
2023-06-12,Female,428000,Diehl Motor CO Inc,Jeep,Wrangler,DoubleÂ Overhead Camshaft,Auto,Pale White,19000,Hatchback,Austin,2023,6,2023-06,True
2023-06-12,Male,2315000,Motor Vehicle Branch Office,Infiniti,I30,Overhead Camshaft,Manual,Pale White,22500,Hardtop,Austin,2023,6,2023-06,True
2023-06-12,Female,798000,Gartner Buick Hyundai Saab,Oldsmobile,Bravada,Overhead Camshaft,Manual,Black,36000,Hatchback,Aurora,2023,6,2023-06,True
2023-06-12,Female,725000,Hatfield Volkswagen,Acura,RL,Overhead Camshaft,Manual,Pale White,17000,SUV,Greenville,2023,6,2023-06,True
2023-06-12,Male,352000,Iceberg Rentals,Plymouth,Voyager,Overhead Camshaft,Manual,Black,75000,Passenger,Pasco,2023,6,2023-06,True
2023-06-12,Male,723000,McKinney Dodge Chrysler Jeep,Audi,A6,Overhead Camshaft,Manual,Pale White,24000,SUV,Janesville,2023,6,2023-06,True
2023-06-12,Male,336000,Motor Vehicle Branch Office,Toyota,Sienna,Overhead Camshaft,Manual,Black,27000,Passenger,Scottsdale,2023,6,2023-06,True
2023-06-12,Male,685000,Nebo Chevrolet,Mercedes-B,S-Class,Overhead Camshaft,Manual,Pale White,21000,SUV,Austin,2023,6,2023-06,True
2023-06-12,Female,550000,New Castle Ford Lincoln Mercury,Ford,Explorer,DoubleÂ Overhead Camshaft,Auto,Pale White,18000,Hatchback,Middletown,2023,6,2023-06,True
2023-06-12,Male,13500,Pars Auto Sales,Saturn,LS,DoubleÂ Overhead Camshaft,Auto,Pale White,45000,Sedan,Aurora,2023,6,2023-06,False
2023-06-12,Male,620000,Pitre Buick-Pontiac-Gmc of Scottsdale,Dodge,Durango,Overhead Camshaft,Manual,Black,22000,SUV,Greenville,2023,6,2023-06,True
2023-06-12,Male,620000,Progressive Shippers Cooperative Association No,Mitsubishi,Diamante,DoubleÂ Overhead Camshaft,Auto,Black,18000,Hatchback,Pasco,2023,6,2023-06,True
2023-06-12,Male,1025000,Rabun Used Car Sales,Dodge,Avenger,DoubleÂ Overhead Camshaft,Auto,Pale White,22500,Passenger,Janesville,2023,6,2023-06,True
2023-06-12,Male,490000,Race Car Help,Cadillac,Escalade,DoubleÂ Overhead Camshaft,Auto,Black,28000,Sedan,Scottsdale,2023,6,2023-06,True
2023-06-12,Female,911000,Ryder Truck Rental and Leasing,Chrysler,Sebring Coupe,Overhead Camshaft,Manual,Pale White,26000,Sedan,Austin,2023,6,2023-06,True
2023-06-12,Male,805000,Saab-Belle Dodge,Cadillac,Catera,DoubleÂ Overhead Camshaft,Auto,Pale White,28000,Hatchback,Janesville,2023,6,2023-06,True
2023-06-13,Male,510000,Progressive Shippers Cooperative Association No,Lexus,ES300,DoubleÂ Overhead Camshaft,Auto,Pale White,27000,Hardtop,Janesville,2023,6,2023-06,True
2023-06-13,Male,13500,Progressive Shippers Cooperative Association No,Oldsmobile,Silhouette,DoubleÂ Overhead Camshaft,Auto,Black,60001,Sedan,Janesville,2023,6,2023-06,False
2023-06-13,Male,1269000,Rabun Used Car Sales,Saturn,SL,DoubleÂ Overhead Camshaft,Auto,Black,11901,SUV,Scottsdale,2023,6,2023-06,True
2023-06-13,Male,13500,Classic Chevy,Cadillac,DeVille,DoubleÂ Overhead Camshaft,Auto,Pale White,69000,SUV,Scottsdale,2023,6,2023-06,False
2023-06-13,Male,2115000,Clay Johnson Auto Sales,Mitsubishi,Diamante,Overhead Camshaft,Manual,Pale White,19500,Hatchback,Austin,2023,6,2023-06,True
2023-06-13,Male,500000,Diehl Motor CO Inc,Lexus,LS400,DoubleÂ Overhead Camshaft,Auto,Pale White,46000,Sedan,Middletown,2023,6,2023-06,True
2023-06-13,Male,13500,Ryder Truck Rental and Leasing,Plymouth,Prowler,DoubleÂ Overhead Camshaft,Auto,Pale White,27001,Hatchback,Middletown,2023,6,2023-06,False
2023-06-13,Male,13500,Saab-Belle Dodge,Toyota,RAV4,DoubleÂ Overhead Camshaft,Auto,Black,28001,Hatchback,Aurora,2023,6,2023-06,False
2023-06-13,Male,13500,Scrivener Performance Engineering,Chevrolet,Monte Carlo,Overhead Camshaft,Manual,Black,44001,Hatchback,Greenville,2023,6,2023-06,False
2023-06-13,Female,614000,Saab-Belle Dodge,Ford,Ranger,Overhead Camshaft,Manual,Black,18000,Hardtop,Aurora,2023,6,2023-06,True
2023-06-13,Male,335000,Star Enterprises Inc,BMW,528i,Overhead Camshaft,Manual,Black,21000,SUV,Pasco,2023,6,2023-06,True
2023-06-13,Male,1900000,Suburban Ford,Lincoln,Town car,DoubleÂ Overhead Camshaft,Auto,Pale White,18000,Hatchback,Janesville,2023,6,2023-06,True
2023-06-13,Male,770000,Scrivener Performance Engineering,BMW,323i,DoubleÂ Overhead Camshaft,Auto,Black,9000,Hatchback,Scottsdale,2023,6,2023-06,True
2023-06-13,Female,659500,Star Enterprises Inc,Volkswagen,Jetta,DoubleÂ Overhead Camshaft,Auto,Pale White,19500,Passenger,Austin,2023,6,2023-06,True
2023-06-13,Female,660000,Suburban Ford,Dodge,Avenger,DoubleÂ Overhead Camshaft,Auto,Pale White,22000,Passenger,Middletown,2023,6,2023-06,True
